id,Status,Collection,Item Type,Total Checkouts,Total Renewals,Call Number,BibIds
1504109,AVAILABLE,Kids Room,Books,4,2,EJF Adle (paper),1009710
1504701,AVAILABLE,Kids Room,Non-circulating,2,0,R J 032 Guin,1131457
1505453,AVAILABLE,Kids Room,Books,9,9,EJF Roy (paper),1240161
1505454,AVAILABLE,Kids Room,Books,10,7,EJF Roy (paper),1219577
1505455,AVAILABLE,Kids Room,Books,12,8,EJF Roy (paper),1154050
1505456,AVAILABLE,Kids Room,Books,10,7,EJF Roy (paper),1154050
1505510,AVAILABLE,Kids Room,Books,9,3,JF Byng (paper),1208012
1505513,AVAILABLE,Kids Room,Books,4,0,JF O'Dell (paper),1049324
1505525,AVAILABLE,Kids Room,Books,8,0,JSF Sage (paper),1234918
1505656,AVAILABLE,Kids Room,Books,4,2,EJF Keen (paper),1290882
1506321,AVAILABLE,Adult Collection,Adult Fiction,6,3,FIC Cobe (paper),1170730
1506406,AVAILABLE,Adult Collection,Adult Fiction,3,3,SF Lack (paper),1392736
1506592,AVAILABLE,Adult Collection,Book kits Adult,10,1,Book kit 37,1445923
1506712,AVAILABLE,Adult Collection,Adult Fiction,3,3,SF Essl (paper),1302404
1506852,AVAILABLE,Teen Room,Y Fiction,11,7,YF Scot (paper),1251912
1507129,AVAILABLE,Kids Room,Books,11,2,EJF Osbo (paper),1142592
1507130,AVAILABLE,Kids Room,Books,8,7,JF Korm (paper),1253950
1507131,AVAILABLE,Kids Room,Books,11,3,JSF Hadd (paper),1142690
1507132,AVAILABLE,Kids Room,Books,12,0,JSF Hadd (paper),1142690
1507134,AVAILABLE,Kids Room,Books,9,7,JF Wild (paper),1049985
1507135,AVAILABLE,Kids Room,Books,9,4,EJF Park (paper),1139840
1507136,AVAILABLE,Kids Room,Books,12,3,EJF Park (paper),1240160
1507137,AVAILABLE,Kids Room,Books,15,3,EJF Park (paper),1240160
1507138,LOST & PAID,Kids Room,Books,1,3,JF OCon (paper),1390563
1507139,AVAILABLE,Kids Room,Books,7,10,JF OCon (paper),1390563
1507140,AVAILABLE,Kids Room,Books,10,2,JF OCon (paper),1390563
1507141,AVAILABLE,Kids Room,Books,12,5,JF OCon (paper),1390563
1507142,AVAILABLE,Kids Room,Books,11,7,JF OCon (paper),1390563
1507143,AVAILABLE,Kids Room,Books,8,10,JF OCon (paper),1390563
1507150,LOST & PAID,Kids Room,Books,1,3,JF Robi (paper),1385944
1507151,AVAILABLE,Kids Room,Books,2,1,JF Robi (paper),1385944
1507152,AVAILABLE,Kids Room,Books,4,5,JF Robi (paper),1385944
1507153,AVAILABLE,Kids Room,Books,5,4,JF Robi (paper),1385944
1507154,AVAILABLE,Kids Room,Books,9,6,JF Paul (paper),1055599
1507155,AVAILABLE,Kids Room,Books,9,5,JF Paul (paper),1055599
1507156,BILLED,Kids Room,Books,6,1,EJF Roy (paper),1154050
1507157,AVAILABLE,Kids Room,Books,13,3,EJF Roy (paper),1166054
1507158,AVAILABLE,Kids Room,Books,4,2,JF Clem (paper),1290233
1507159,AVAILABLE,Kids Room,Books,4,2,JF Clem (paper),1290233
1507162,AVAILABLE,Kids Room,Books,10,3,JF Grab (paper),1354307
1507163,ON HOLDSHELF,Kids Room,Books,18,0,JF Grab (paper),1354307
1507164,AVAILABLE,Kids Room,Books,12,4,JF Grab (paper),1354307
1507165,AVAILABLE,Kids Room,Books,20,4,JF Grab (paper),1354307
1507185,AVAILABLE,Kids Room,Books,13,3,JSF Hunt (paper),1245879
1507186,AVAILABLE,Kids Room,Books,18,0,JSF Hunt (paper),1245879
1507187,LOST & PAID,Kids Room,Books,5,3,jJF Holm (paper),1305828
1507188,AVAILABLE,Kids Room,Books,8,5,JF Holm (paper),1305828
1507189,AVAILABLE,Kids Room,Books,7,10,JF Holm (paper),1305828
1507190,AVAILABLE,Kids Room,Books,3,1,JF Corn (paper),1142528
1507191,AVAILABLE,Kids Room,Books,2,1,JF Corn (paper),1142528
1507192,AVAILABLE,Kids Room,Books,2,7,JF Corn (paper),1142528
1507197,AVAILABLE,Kids Room,Books,7,3,JF Lord (paper),1237418
1507198,AVAILABLE,Kids Room,Books,6,6,JF Lord (paper),1237418
1507201,AVAILABLE,Kids Room,Books,2,3,JF DiTe (paper),1273411
1507202,AVAILABLE,Kids Room,Books,3,6,JF DiTe (paper),1273411
1507203,AVAILABLE,Kids Room,Books,3,2,JF DiTe (paper),1273411
1507204,AVAILABLE,Kids Room,Books,6,5,JM Sher (paper),1308955
1507205,LOST & PAID,Kids Room,Books,1,1,JM Sher (paper),1308955
1507206,AVAILABLE,Kids Room,Books,5,1,JM Sher (paper),1308955
1507207,AVAILABLE,Kids Room,Books,4,2,JM Sher (paper),1308955
1507239,AVAILABLE,Kids Room,Books,11,3,JF Mont (paper),1306380
1507240,AVAILABLE,Kids Room,Books,8,5,EJF Duey (paper),1308127
1507246,AVAILABLE,Kids Room,Books,1,1,JF Bruc (paper),1266021
1507711,AVAILABLE,Adult Collection,Adult Fiction,3,0,FIC Dors (paper),1182548
1507712,AVAILABLE,Adult Collection,Adult Fiction,9,4,FIC Thor (paper),1179670
1508015,AVAILABLE,Kids Room,Books,12,5,EJF Cord,1446054
1508018,AVAILABLE,Kids Room,Books,10,6,EJF Bake,1445299
1508019,AVAILABLE,Kids Room,Books,13,6,EJF Bake,1445295
1508307,AVAILABLE,Adult Collection,Adult Fiction,1,0,FIC Dors (paper),1173512
1508310,AVAILABLE,Adult Collection,Adult Fiction,1,0,SF Anth (paper),1029325
1508454,AVAILABLE,Kids Room,Books,12,8,BBK Dunr,1184815
1508458,AVAILABLE,Kids Room,Books,18,4,BBK Bart,1029613
1508495,MISSING,Kids Room,Books,5,4,JF Mass (paper),1309948
1508498,AVAILABLE,Kids Room,Books,10,4,JSF D'L (paper),1222259
1508499,AVAILABLE,Kids Room,Books,1,0,JM Smit (paper),1370120
1508500,AVAILABLE,Kids Room,Books,5,4,JF Fred (paper),1309015
1508501,AVAILABLE,Kids Room,Books,2,0,JM Cohn (paper),1367980
1508502,AVAILABLE,Kids Room,Books,10,7,EJF Osbo (paper),1142601
1508503,AVAILABLE,Kids Room,Books,10,4,EJF Osbo (paper),1142601
1508504,AVAILABLE,Kids Room,Books,1,1,JSF Wexl (paper),1374689
1508505,AVAILABLE,Kids Room,Books,4,0,JF Aike (paper),1461726
1508507,AVAILABLE,Kids Room,Books,6,11,JF Sach (paper),1064508
1508518,AVAILABLE,Kids Room,Books,7,7,JSF Baum (paper),1281139
1508534,AVAILABLE,Kids Room,Books,7,2,EJF Roy (paper),1191756
1508567,AVAILABLE,Kids Room,Books,3,4,JSF Jac (paper),1155591
1508568,AVAILABLE,Kids Room,Books,2,2,JSF Jac (paper),1155591
1508569,AVAILABLE,Kids Room,Books,8,4,JSF Pie (paper),1125587
1508571,AVAILABLE,Kids Room,Books,8,3,JSF Flan (paper),1357734
1508955,AVAILABLE,Kids Room,Books,5,1,JSF Shul (paper),1308338
1508964,AVAILABLE,Kids Room,Books,7,1,EJF Calm (paper),1379529
1508965,AVAILABLE,Kids Room,Books,9,5,JSF Ibbo (paper),1137378
1508966,AVAILABLE,Kids Room,Books,8,3,JSF Ibbo (paper),1137378
1508967,AVAILABLE,Kids Room,Books,10,5,EJF Mead (paper),1331465
1509053,AVAILABLE,Kids Room,Books,0,0,JF Win (paper),1274384
1509118,AVAILABLE,Kids Room,Books,5,5,JF Carb (paper),1167304
1509119,AVAILABLE,Kids Room,Books,5,1,JF Carb (paper),1167304
1509122,AVAILABLE,Kids Room,Books,1,1,JF Frie (paper),1228049
1509422,BILLED,Kids Room,Books,8,4,JSF Holu (paper),1459858
1509423,AVAILABLE,Kids Room,Books,11,5,JSF Holu (paper),1459858
1509558,AVAILABLE,Kids Room,Books,9,6,EJF Osbo (paper),1142593
1509633,AVAILABLE,Adult Collection,Adult Fiction,2,0,MYS Deav (paper),1384963
1509780,AVAILABLE,Kids Room,Books,9,5,JSF Colf (paper),1378486
1509781,ON HOLDSHELF,Kids Room,Books,14,4,JSF Colf (paper),1378486
1509810,AVAILABLE,Kids Room,Books,12,3,EJF Roy (paper),1154046
1509812,AVAILABLE,Kids Room,Books,13,3,EJF Roy (paper),1256108
1509814,AVAILABLE,Kids Room,Books,12,1,EJF Osbo (paper),1157664
1509824,AVAILABLE,Kids Room,Books,10,8,EJF Park (paper),1090245
1509825,AVAILABLE,Kids Room,Books,6,6,EJF Park,1193367
1509853,AVAILABLE,Kids Room,Books,10,4,JSF Levi (paper),1128903
1510272,AVAILABLE,Kids Room,Books,10,2,EJF Barr (paper),1268102
1510496,AVAILABLE,Adult Collection,Adult Fiction,3,5,FIC Gris (paper),1190436
1511049,AVAILABLE,Kids Room,Books,4,0,JSF King (paper),1388889
1511088,LOST & PAID,Kids Room,Books,7,4,JSF Hunt (paper),1197475
1511089,AVAILABLE,Kids Room,Books,6,3,JF Whit (paper),1049910
1511093,CLMS RETD,Kids Room,Books,5,3,JF Dahl (paper),1010025
1511094,AVAILABLE,Kids Room,Books,6,2,JSF Ibbo (paper),1137378
1511095,AVAILABLE,Kids Room,Books,7,3,JSF Ibbo (paper),1137378
1511096,AVAILABLE,Kids Room,Books,8,4,JF Clea (paper),1017622
1511118,AVAILABLE,Kids Room,Books,11,4,EJF Osbo (paper),1142594
1511119,AVAILABLE,Kids Room,Books,7,4,EJF Osbo (paper),1142594
1511120,AVAILABLE,Kids Room,Books,6,5,EJF Osbo (paper),1142594
1511121,AVAILABLE,Kids Room,Books,6,7,EJF Roy (paper),1276146
1511122,LOST & PAID,Kids Room,Books,6,7,EJF Roy paper),1256108
1511123,AVAILABLE,Kids Room,Books,11,1,EJF Roy (paper),1154045
1511124,AVAILABLE,Kids Room,Books,7,4,EJF Roy (paper),1154045
1511125,AVAILABLE,Kids Room,Books,9,3,EJF Pilk (paper),1370152
1511126,AVAILABLE,Kids Room,Books,10,6,EJF Pilk (paper),1370152
1511128,AVAILABLE,Kids Room,Books,6,4,JM War (paper),1049785
1511144,AVAILABLE,Kids Room,Books,10,3,BBK McDo,1257652
1511147,AVAILABLE,Kids Room,Books,9,3,BBK Crew,1038290
1511743,AVAILABLE,Kids Room,Books,4,2,JF Carb (paper),1167304
1511744,AVAILABLE,Kids Room,Books,3,2,JF Carb (paper),1167304
1511764,AVAILABLE,Kids Room,Books,3,0,JF Erdr (paper),1151565
1511765,AVAILABLE,Kids Room,Books,3,1,JF Erdr (paper),1151565
1511768,BILLED,Kids Room,Books,9,1,EJF West (paper),1461706
1511769,AVAILABLE,Kids Room,Books,12,2,EJF West (paper),1461706
1511770,AVAILABLE,Kids Room,Books,5,9,JSF Hadd (paper),1142690
1511771,AVAILABLE,Kids Room,Books,5,2,JSF Hadd (paper),1142690
1511772,AVAILABLE,Kids Room,Books,4,3,JSF Hadd (paper),1142690
1511773,AVAILABLE,Kids Room,Books,4,1,JSF Hadd (paper),1142690
1511774,AVAILABLE,Kids Room,Books,6,1,JSF Hadd (paper),1142690
1511775,AVAILABLE,Kids Room,Books,5,2,JF Ada (paper),1321239
1511776,AVAILABLE,Kids Room,Books,2,1,JF Ada (paper),1321239
1511777,AVAILABLE,Kids Room,Books,4,0,JF Ada (paper),1321239
1511778,AVAILABLE,Kids Room,Books,5,3,JF Ada (paper),1321239
1511782,AVAILABLE,Kids Room,Books,8,5,JF Lin (paper),1287736
1511788,AVAILABLE,Kids Room,Books,10,3,JF Hiaa (paper),1186225
1511789,AVAILABLE,Kids Room,Books,7,2,JF Hiaa (paper),1186225
1511790,AVAILABLE,Kids Room,Books,8,7,JF Hiaa (paper),1186225
1511791,AVAILABLE,Kids Room,Books,9,5,JF Hiaa (paper),1186225
1511792,AVAILABLE,Kids Room,Books,6,1,JSF Ibbo (paper),1137378
1511796,AVAILABLE,Kids Room,Books,6,5,JF Grab (paper),1354307
1511797,AVAILABLE,Kids Room,Books,8,7,JF Grab (paper),1354307
1511798,AVAILABLE,Kids Room,Books,6,4,JF Grab (paper),1354307
1511799,AVAILABLE,Kids Room,Books,2,2,JF Avi (paper),1117532
1511814,AVAILABLE,Kids Room,Books,9,2,JSF Stew (paper),1246600
1512041,AVAILABLE,Kids Room,Books,7,3,JSF RIor (paper),1308961
1512046,AVAILABLE,Kids Room,Books,2,2,JF Lupi (paper),1311236
1512072,AVAILABLE,Kids Room,Books,6,4,JSF Lewi (paper),1356745
1512074,AVAILABLE,Kids Room,Books,10,3,JF Mess (paper),1461707
1512249,AVAILABLE,Kids Room,Books,5,0,JSF Pau (paper),1216620
1512250,AVAILABLE,Kids Room,Books,3,4,JSF Alex (paper),1341768
1512830,AVAILABLE,Kids Room Display,Books,10,5,EJF Roy (paper),1462442
1512831,AVAILABLE,Kids Room Display,Books,12,4,EJF Roy (paper),1462442
1512832,AVAILABLE,Kids Room Display,Books,11,4,EJF Roy (paper),1462442
1513372,AVAILABLE,Adult Collection,Adult Fiction,1,3,FIC Hami (paper),1275977
1513571,AVAILABLE,Adult Collection,Book kits Adult,1,0,Book kit 161,1464388
1513661,AVAILABLE,Kids Room,Books,5,5,BBK Brow,1033612
1513758,AVAILABLE,Kids Room,Books,10,4,JSF Suth (paper),1357727
1513760,AVAILABLE,Kids Room,Books,6,7,JSF Rior (paper),1308961
1513761,AVAILABLE,Kids Room,Books,7,2,JSF Flan (paper),1223613
1513762,AVAILABLE,Kids Room,Books,7,3,JSF Flan (paper),1223613
1513763,AVAILABLE,Kids Room,Books,4,0,JSF Dash (paper),1263891
1513764,AVAILABLE,Kids Room,Books,9,1,JSF Hunt (paper),1266490
1513777,AVAILABLE,Kids Room,Books,12,1,EJF Roy (paper),1240161
1513778,AVAILABLE,Kids Room,Books,7,2,EJF Mead (paper),1331464
1513779,AVAILABLE,Kids Room,Books,6,1,EJF Keen (paper),1292687
1513780,AVAILABLE,Kids Room,Books,12,0,EJF Gutm (paper),1308185
1513781,AVAILABLE,Kids Room,Books,10,2,EJF Gutm (paper),1250181
1513782,AVAILABLE,Kids Room,Books,8,2,EJF Osbo (paper),1142596
1514028,AVAILABLE,Kids Room,Books,11,1,JFS Suth (paper),1343391
1514361,AVAILABLE,Kids Room,Books,10,3,BBK Hall,1344766
1514362,AVAILABLE,Kids Room,Books,6,3,BBK Hall,1344766
1514961,AVAILABLE,Kids Room,Books,9,1,EJF Gutm (paper),1337483
1514973,AVAILABLE,Kids Room,Books,4,6,JSF Hunt (paper),1445288
1514995,ON HOLDSHELF,Kids Room,Books,7,1,JSF Funke (paper),1200728
1515154,AVAILABLE,Kids Room,Books,2,0,JF Cre (paper),1174253
1515256,AVAILABLE,Kids Room,Books,3,1,JM Keen,1014212
1515261,AVAILABLE,Adult Collection,Adult Fiction,1,1,FIC Hunt (paper),1401124
1515266,AVAILABLE,Kids Room,Books,4,2,JM Keen,1014209
1515534,AVAILABLE,New book shelf,Adult Fiction,3,4,ROM Ashl (paper),1468197
1515755,AVAILABLE,Adult Collection,Adult Fiction,0,0,FIC Stor (paper),1447624
1515837,AVAILABLE,Kids Room Display,Books,7,3,EJF Chab (paper),1468731
1515838,AVAILABLE,Kids Room Display,Books,10,2,EJF Chab (paper),1468731
1516025,AVAILABLE,Kids Room,CHC DVD 3 Week,7,3,JDVD Arthur's,1334095
1516428,AVAILABLE,Adult Collection,Adult Fiction,2,2,FIC Harr (paper),1322655
1516669,ON HOLDSHELF,Kids Room,Books,7,2,JSF Rior (paper),1224609
1516670,AVAILABLE,Kids Room,Books,7,1,JSF Rior (paper),1224609
1516678,LOST & PAID,Kids Room,Books,2,0,JSF L'Engl (paper),1018320
1516679,AVAILABLE,Kids Room,Books,7,2,JSF L'Eng (paper),1018320
1516680,AVAILABLE,Kids Room,Books,5,2,JSF L'Engl (paper),1018320
1516681,AVAILABLE,Kids Room,Books,5,2,JSF L'Eng (paper),1018320
1516683,AVAILABLE,Kids Room,Books,6,3,JSF Hunt (paper),1197475
1516684,AVAILABLE,Kids Room,Books,5,3,JSF Sage (paper),1220141
1516685,ON HOLDSHELF,Kids Room,Books,7,1,JSF Rior (paper),1322213
1516686,AVAILABLE,Kids Room,Books,5,3,JSF Rior (paper),1322213
1516687,AVAILABLE,Kids Room,Books,8,1,JSF Rior (paper),1308961
1516688,AVAILABLE,Kids Room,Books,5,3,JSF Rior (paper),1308961
1516689,AVAILABLE,Kids Room,Books,5,4,JSF Rior (paper),1308961
1516733,AVAILABLE,Kids Room,Books,5,3,JF Week (paper),1389727
1516735,AVAILABLE,Kids Room,Books,4,2,JF Mart (paper),1370147
1516736,AVAILABLE,Kids Room,Books,4,1,JF Mart (paper),1370147
1516737,AVAILABLE,Kids Room,Books,4,1,JF Mart (paper),1370147
1516738,AVAILABLE,Kids Room,Books,5,2,JF Nye (paper),1443722
1516739,ON HOLDSHELF,Kids Room,Books,5,2,JF Nye (paper),1443722
1516740,AVAILABLE,Kids Room,Books,6,2,JF Dahl (paper),1010032
1516741,AVAILABLE,Kids Room,Books,5,6,JF Clea (paper),1017347
1516743,AVAILABLE,Kids Room,Books,2,4,JF Clea (paper),1017632
1516749,ON HOLDSHELF,Kids Room,Books,2,1,JF Jaco (paper),1373158
1516750,AVAILABLE,Kids Room,Books,3,2,JF Jaco (paper),1373158
1516751,AVAILABLE,Kids Room,Books,6,1,JF Jaco (paper),1373158
1516752,AVAILABLE,Kids Room,Books,2,0,JF Hahn (paper),1213265
1516753,AVAILABLE,Kids Room,Books,2,2,JF Hahn (paper),1213265
1516754,AVAILABLE,Kids Room,Books,2,0,JF Hahn (paper),1213265
1516755,AVAILABLE,Kids Room,Books,5,0,JF Hunt (paper),1333521
1516756,AVAILABLE,Kids Room,Books,3,3,JF Hunt (paper),1333521
1516757,AVAILABLE,Kids Room,Books,8,1,JF Just (paper),1114255
1516762,AVAILABLE,Kids Room,Books,8,0,JF Grat (paper),1448741
1516763,AVAILABLE,Kids Room,Books,5,3,JF Grat (paper),1448741
1516764,AVAILABLE,Kids Room,Books,4,3,JF Grat (paper),1448741
1516982,AVAILABLE,Kids Room,Books,7,1,EJF Dade (paper),1376547
1516985,AVAILABLE,Kids Room,Books,5,3,EJF Roy (paper),1308178
1516986,AVAILABLE,Kids Room,Books,2,5,EJF Roy (paper),1154048
1516988,AVAILABLE,Kids Room,Books,6,1,EJF Gutm (paper),1336678
1516989,AVAILABLE,Kids Room,Books,5,3,EJF Park (paper),1176984
1516990,AVAILABLE,Kids Room,Books,6,1,EJF Osbo (paper),1159851
1516991,AVAILABLE,Kids Room,Books,4,2,EJF Osbo (paper),1159851
1516992,AVAILABLE,Kids Room,Books,7,3,EJF Osbo (paper),1142594
1517039,AVAILABLE,Adult Collection,Book kits Adult,0,0,Book kit 167,1464388
1517270,AVAILABLE,Kids Room,Books,4,4,JF Reyn (paper),1393014
1517271,ON HOLDSHELF,Kids Room,Books,4,2,JF Reyn (paper),1393014
1517272,AVAILABLE,Kids Room,Books,6,0,JF Reyn (paper),1393014
1517273,AVAILABLE,Kids Room,Books,7,0,JF Reyn (paper),1393014
1517281,AVAILABLE,Kids Room,Books,5,1,JF Pea (paper),1241876
1517282,AVAILABLE,Kids Room,Books,5,0,JF Pea (paper),1241876
1517283,AVAILABLE,Kids Room,Books,4,2,JF Pea (paper),1241876
1517457,AVAILABLE,Kids Room Display,Books,7,0,EJF Dade (paper),1468551
1517458,AVAILABLE,Kids Room Display,Books,7,1,EJF Dade (paper),1468551
1517589,AVAILABLE,Adult Collection,Equipment,7,9,DML Kit 10 (Vixia Camcorder),1349104
1517590,AVAILABLE,Adult Collection,Equipment,10,3,DML Kit 11 (Vixia Camcorder),1349104
1517591,ON HOLDSHELF,Adult Collection,Equipment,12,6,DML Kit 6 (DSLR T7i),1383820
1517697,AVAILABLE,Kids Room,Books,5,0,JF Drap (paper),1301541
1517947,AVAILABLE,Kids Room,Books,7,0,JSF Rior (paper),1224609
1518061,AVAILABLE,Kids Room Display,Books,6,0,EJF West (paper),1468830
1518062,AVAILABLE,Kids Room Display,Books,5,0,EJF West (paper),1468830
1518575,AVAILABLE,Kids Room,Books,4,1,BBK Rapo,1352849
1518594,AVAILABLE,Kids Room,Books,2,3,JF Bent (paper),1362062
1518595,AVAILABLE,Kids Room,Books,3,2,JF Mlyn (paper),1332308
1518596,AVAILABLE,Kids Room,Books,2,1,JF Holu (paper),1368881
1518597,AVAILABLE,Kids Room,Books,4,0,JF Stin (paper),1336522
1518598,AVAILABLE,Kids Room,Books,6,1,JF Stil (paper),1362086
1518599,AVAILABLE,Kids Room,Books,9,2,JF Stil (paper),1362086
1518600,AVAILABLE,Kids Room,Books,5,3,JF Stil (paper),1322849
1518601,AVAILABLE,Kids Room,Books,4,5,JF Stil (paper),1322849
1518602,AVAILABLE,Kids Room,Books,5,1,JF Chol (paper),1205800
1518604,AVAILABLE,Kids Room,Books,3,2,JF Holu (paper),1376630
1518605,AVAILABLE,Kids Room,Books,3,0,JF Holu (paper),1389371
1518606,AVAILABLE,Kids Room,Books,5,0,JF Grif (paper),1352674
1518607,AVAILABLE,Kids Room,Books,1,0,JF Bear (paper),1284819
1518608,AVAILABLE,Kids Room,Books,3,0,JF Holm (paper),1305828
1518609,AVAILABLE,Kids Room,Books,3,1,JSF Coll (paper),1199109
1518610,AVAILABLE,Kids Room,Books,3,3,JSF Coll (paper),1199109
1518611,AVAILABLE,Kids Room,Books,3,3,JSF Rior (paper),1224609
1518612,AVAILABLE,Kids Room,Books,6,1,JSF Rior (paper),1224609
1518613,ON HOLDSHELF,Kids Room,Books,1,3,JSF Jone (paper),1269307
1518615,AVAILABLE,Kids Room Display,Books,5,0,JF DC (paper),1365378
1518616,AVAILABLE,Kids Room Display,Books,4,1,JF DC (paper),1365378
1518658,AVAILABLE,Adult Collection,Books,2,2,741.5973 Schu,1227958
1518659,AVAILABLE,Adult Collection,Books,4,0,741.5973 Schu,1227958
1518660,AVAILABLE,Adult Collection,Books,3,1,741.5973 Schu,1227958
1518668,AVAILABLE,Adult Collection,Books,4,1,917.8752 Yell,1195228
1518670,AVAILABLE,Adult Collection,Books,4,2,917.87 Yell,1443037
1518730,AVAILABLE,Kids Room,Books,2,0,EJF LeBo (paper),1314652
1518764,AVAILABLE,Kids Room,Books,4,1,EJF Osbo (paper),1142593
1518765,AVAILABLE,Kids Room,Books,2,2,EJF Osbo (paper),1142593
1518766,AVAILABLE,Kids Room,Books,2,1,EJF Osbo (paper),1142593
1518767,AVAILABLE,Kids Room,Books,4,2,EJF Osbo (paper),1142593
1518768,AVAILABLE,Kids Room,Books,6,0,EJF Osbo (paper),1142593
1518774,AVAILABLE,Kids Room,Books,6,1,EJF Osbo (paper),1108860
1518775,AVAILABLE,Kids Room,Books,2,1,EJF Osbo (paper),1108860
1518776,AVAILABLE,Kids Room,Books,3,1,EJF Osbo (paper),1108860
1518777,IN MENDING,Kids Room,Books,1,2,EJF Jone (paper),1368995
1518779,AVAILABLE,Kids Room,Books,3,0,EJF McKa (paper),1338192
1518780,AVAILABLE,Kids Room,Books,3,1,EJF McKa (paper),1338192
1518782,AVAILABLE,Kids Room,Books,5,1,EJF Roy (paper),1180984
1518783,AVAILABLE,Kids Room,Books,2,2,EJF Roy (paper),1180984
1518792,ON HOLDSHELF,Kids Room,Books,4,1,BBK Dona,1315809
1518814,AVAILABLE,Kids Room,Books,4,0,JF Sach,1232586
1518818,AVAILABLE,Kids Room,Books,0,0,JF Wec (paper),1163613
1519054,AVAILABLE,Adult Collection,Adult Fiction,5,0,FIC Chil (paper),1183316
1519058,AVAILABLE,Adult Collection,Adult Fiction,1,0,SF Eddi (paper),1070853
1519059,AVAILABLE,Adult Collection,Adult Fiction,2,1,ROM Robe (paper),1184681
1519079,AVAILABLE,Adult Collection,Adult Fiction,2,1,FIC Cric (paper),1071691
1519095,AVAILABLE,Kids Room,Books,4,2,EJF Mark (paper),1359829
1519103,AVAILABLE,Kids Room,Books,3,0,JF Shur (paper),1387312
1519614,AVAILABLE,Kids Room,Books,4,1,BBK Katz,1165886
1519617,AVAILABLE,Kids Room,Books,2,0,EJF Osbo (paper),1219563
1519618,AVAILABLE,Kids Room,Books,4,2,EJF Osbo (paper),1322769
1519628,AVAILABLE,Kids Room,Books,4,1,JSF Rior (paper),1308961
1519636,AVAILABLE,Kids Room,Books,2,1,JF Dair (paper),1372953
1519727,AVAILABLE,Kids Room,Books,1,0,JF Park (paper),1112889
1519991,AVAILABLE,Adult Collection,Adult Fiction,3,0,FIC Chil (paper),1221366
1520166,AVAILABLE,Kids Room,Books,1,0,JM Howe (paper),1010057
1520343,AVAILABLE,Adult Collection,Books,1,1,378.1 Barr,1040496
1520730,AVAILABLE,Kids Room,Books,0,0,JF Cole (paper),1388995
1520820,AVAILABLE,Kids Room,Books,1,0,EJF Roy (paper),1365318
1521185,AVAILABLE,Kids Room,Books,1,0,EJF Osbo (paper),1148990
1521187,AVAILABLE,Kids Room,Books,4,0,EJF Osbo (paper),1142594
1521188,AVAILABLE,Kids Room,Books,3,0,EJF Osbo (paper),1142594
1521189,AVAILABLE,Kids Room,Books,2,1,EJF Osbo (paper),1157664
1521191,AVAILABLE,Kids Room,Books,2,0,EJF Pilk (paper),1364712
1521192,AVAILABLE,Kids Room,Books,3,0,EJF Pilk (paper),1364712
1521200,AVAILABLE,Kids Room,Books,1,0,EJF Gutm (paper),1359237
1521203,AVAILABLE,Kids Room,Books,1,0,EJF Brow (paper),1331620
1521204,AVAILABLE,Kids Room,Books,1,0,JF Wilk (paper),1140948
1521205,AVAILABLE,Kids Room,Books,2,0,EJF Park (paper),1088639
1521206,AVAILABLE,Kids Room,Books,3,0,EJF Park (paper),1183780
1521207,AVAILABLE,Kids Room,Books,3,0,EJF Roy (paper),1361130
1521271,AVAILABLE,Kids Room,Books,3,0,JF Bral,1390453
1521518,AVAILABLE,Kids Room,Books,3,0,JSF Chai (paper),1364716
1521521,AVAILABLE,Kids Room,Books,1,0,JF McK (paper),1114832
1521569,AVAILABLE,Kids Room,Books,0,0,EJF Trin (paper),1260062
1521579,AVAILABLE,Kids Room,Books,2,0,BBK Dunr,1329034
1521581,AVAILABLE,Kids Room,Books,3,0,JSF Roy (paper),1154052
1521585,AVAILABLE,Kids Room,Books,2,2,JSF Hunt (paper),1191242
1521586,AVAILABLE,Kids Room,Books,3,0,JSF Hunt (paper),1191242
